"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2023-8-16","12,671.49","12,708.83","12,743.99","12,634.23","","-0.29%"
"2023-8-15","12,708.83","12,684.71","12,731.93","12,596.37","","0.19%"
"2023-8-14","12,684.71","12,865.36","12,865.36","12,575.10","","-1.40%"
"2023-8-11","12,865.36","13,154.05","13,178.10","12,865.36","","-2.19%"
"2023-8-10","13,154.05","13,170.61","13,176.89","13,047.79","","-0.13%"
"2023-8-9","13,170.61","13,179.85","13,215.73","13,129.49","","-0.07%"
"2023-8-8","13,179.85","13,201.17","13,263.13","13,085.83","","-0.16%"
"2023-8-7","13,201.17","13,278.84","13,278.84","13,142.30","","-0.58%"
"2023-8-4","13,278.84","13,232.33","13,420.25","13,228.20","","0.35%"
"2023-8-3","13,232.33","13,115.05","13,244.35","13,073.87","","0.89%"
"2023-8-2","13,115.05","13,252.54","13,267.20","13,071.53","","-1.04%"
"2023-8-1","13,252.54","13,302.48","13,391.10","13,199.56","","-0.38%"
"2023-7-31","13,302.48","13,266.99","13,566.56","13,258.69","","0.27%"
"2023-7-28","13,266.99","12,944.99","13,300.74","12,871.95","","2.49%"
"2023-7-27","12,944.99","12,918.90","13,052.09","12,911.37","","0.20%"
"2023-7-26","12,918.90","12,924.61","12,931.83","12,858.55","","-0.04%"
"2023-7-25","12,924.61","12,497.87","12,940.29","12,497.87","","3.41%"
"2023-7-24","12,497.87","12,565.55","12,565.55","12,457.51","","-0.54%"
"2023-7-21","12,565.55","12,534.92","12,650.51","12,476.26","","0.24%"
"2023-7-20","12,534.92","12,566.94","12,699.16","12,513.01","","-0.25%"
"2023-7-19","12,566.94","12,583.43","12,593.00","12,507.37","","-0.13%"
"2023-7-18","12,583.43","12,645.85","12,660.76","12,554.28","","-0.49%"
"2023-7-17","12,645.85","12,806.36","12,806.36","12,598.71","","-1.25%"
"2023-7-14","12,806.36","12,796.46","12,841.64","12,775.50","","0.08%"
"2023-7-13","12,796.46","12,561.70","12,806.53","12,556.99","","1.87%"
"2023-7-12","12,561.70","12,600.06","12,633.17","12,545.07","","-0.30%"
"2023-7-11","12,600.06","12,529.86","12,617.81","12,524.11","","0.56%"
"2023-7-10","12,529.86","12,441.77","12,609.38","12,441.77","","0.71%"
"2023-7-7","12,441.77","12,497.08","12,497.08","12,420.74","","-0.44%"
"2023-7-6","12,497.08","12,590.07","12,630.76","12,473.58","","-0.74%"
"2023-7-5","12,590.07","12,727.60","12,729.61","12,564.71","","-1.08%"
"2023-7-4","12,727.60","12,728.01","12,732.19","12,658.16","","0.00%"
"2023-7-3","12,728.01","12,489.45","12,736.13","12,489.45","","1.91%"
"2023-6-30","12,489.45","12,448.46","12,560.80","12,413.83","","0.33%"
"2023-6-29","12,448.46","12,566.54","12,570.66","12,448.46","","-0.94%"
"2023-6-28","12,566.54","12,521.31","12,584.77","12,472.09","","0.36%"
"2023-6-27","12,521.31","12,457.26","12,548.47","12,387.98","","0.51%"
"2023-6-26","12,457.26","12,646.03","12,646.03","12,423.33","","-1.49%"
"2023-6-21","12,646.03","12,774.33","12,811.82","12,646.03","","-1.00%"
"2023-6-20","12,774.33","12,850.83","12,879.97","12,749.99","","-0.60%"
"2023-6-19","12,850.83","13,056.52","13,056.52","12,804.64","","-1.58%"
"2023-6-16","13,056.52","12,953.75","13,080.77","12,951.50","","0.79%"
"2023-6-15","12,953.75","12,722.39","12,953.75","12,722.39","","1.82%"
"2023-6-14","12,722.39","12,704.37","12,851.30","12,700.40","","0.14%"
"2023-6-13","12,704.37","12,656.88","12,717.08","12,599.49","","0.38%"
"2023-6-12","12,656.88","12,600.24","12,715.77","12,543.58","","0.45%"
"2023-6-9","12,600.24","12,564.64","12,632.50","12,552.25","","0.28%"
"2023-6-8","12,564.64","12,426.64","12,618.11","12,409.41","","1.11%"
"2023-6-7","12,426.64","12,505.77","12,570.21","12,406.79","","-0.63%"
"2023-6-6","12,505.77","12,538.08","12,691.18","12,486.65","","-0.26%"
"2023-6-5","12,538.08","12,601.64","12,601.66","12,491.68","","-0.50%"
"2023-6-2","12,601.64","12,385.33","12,615.87","12,385.33","","1.75%"
"2023-6-1","12,385.33","12,333.43","12,507.46","12,308.86","","0.42%"
"2023-5-31","12,333.43","12,549.56","12,550.64","12,289.49","","-1.72%"
"2023-5-30","12,549.56","12,589.62","12,636.93","12,416.07","","-0.32%"
"2023-5-29","12,589.62","12,624.70","12,676.16","12,517.75","","-0.28%"
"2023-5-26","12,624.70","12,651.52","12,664.38","12,514.50","","-0.21%"
"2023-5-25","12,651.52","12,715.92","12,715.92","12,567.10","","-0.51%"
"2023-5-24","12,715.92","12,910.16","12,910.16","12,715.92","","-1.50%"
"2023-5-23","12,910.16","13,115.53","13,144.25","12,910.16","","-1.57%"
"2023-5-22","13,115.53","12,971.93","13,174.01","12,938.46","","1.11%"
"2023-5-19","12,971.93","13,007.21","13,048.61","12,870.53","","-0.27%"
"2023-5-18","13,007.21","13,040.91","13,126.96","12,958.34","","-0.26%"
"2023-5-17","13,040.91","13,133.52","13,141.81","13,000.88","","-0.71%"
"2023-5-16","13,133.52","13,185.46","13,230.79","13,093.99","","-0.39%"
"2023-5-15","13,185.46","13,012.79","13,186.40","12,940.55","","1.33%"
"2023-5-12","13,012.79","13,164.36","13,197.06","13,010.35","","-1.15%"
"2023-5-11","13,164.36","13,180.67","13,272.21","13,154.48","","-0.12%"
"2023-5-10","13,180.67","13,312.00","13,312.00","13,155.15","","-0.99%"
"2023-5-9","13,312.00","13,385.98","13,522.77","13,302.68","","-0.55%"
"2023-5-8","13,385.98","13,243.20","13,439.15","13,218.90","","1.08%"
"2023-5-5","13,243.20","13,231.16","13,323.08","13,166.09","","0.09%"
"2023-5-4","13,231.16","13,195.98","13,251.34","13,092.03","","0.27%"
"2023-4-28","13,195.98","13,095.79","13,223.23","13,095.17","","0.77%"
"2023-4-27","13,095.79","12,954.73","13,133.59","12,903.08","","1.09%"
"2023-4-26","12,954.73","12,959.22","12,989.30","12,852.01","","-0.03%"
"2023-4-25","12,959.22","12,904.17","12,980.34","12,843.38","","0.43%"
"2023-4-24","12,904.17","13,056.33","13,064.81","12,869.08","","-1.17%"
"2023-4-21","13,056.33","13,225.94","13,248.95","13,047.44","","-1.28%"
"2023-4-20","13,225.94","13,338.75","13,339.55","13,180.79","","-0.85%"
"2023-4-19","13,338.75","13,438.50","13,441.48","13,317.97","","-0.74%"
"2023-4-18","13,438.50","13,368.28","13,499.72","13,341.60","","0.53%"
"2023-4-17","13,368.28","13,118.73","13,368.28","13,118.73","","1.90%"
"2023-4-14","13,118.73","13,085.45","13,197.49","13,074.52","","0.25%"
"2023-4-13","13,085.45","13,060.63","13,109.90","12,980.51","","0.19%"
"2023-4-12","13,060.63","13,137.38","13,166.78","13,048.01","","-0.58%"
"2023-4-11","13,137.38","13,214.91","13,255.89","13,109.20","","-0.59%"
"2023-4-10","13,214.91","13,217.63","13,227.31","13,094.45","","-0.02%"
"2023-4-7","13,217.63","13,164.13","13,284.52","13,119.22","","0.41%"
"2023-4-6","13,164.13","13,240.48","13,240.48","13,104.90","","-0.58%"
"2023-4-4","13,240.48","13,214.92","13,242.13","13,137.66","","0.19%"
"2023-4-3","13,214.92","13,236.52","13,256.31","13,169.28","","-0.16%"
"2023-3-31","13,236.52","13,250.37","13,357.61","13,220.97","","-0.10%"
"2023-3-30","13,250.37","13,088.73","13,255.13","13,066.98","","1.23%"
"2023-3-29","13,088.73","13,065.90","13,178.46","13,065.90","","0.17%"
"2023-3-28","13,065.90","13,041.46","13,092.80","13,018.01","","0.19%"
"2023-3-27","13,041.46","13,104.84","13,104.84","12,954.89","","-0.48%"
"2023-3-24","13,104.84","13,165.18","13,170.30","13,079.58","","-0.46%"
"2023-3-23","13,165.18","13,076.40","13,166.01","13,026.01","","0.68%"
"2023-3-22","13,076.40","13,015.70","13,159.21","13,015.70","","0.47%"
"2023-3-21","13,015.70","12,841.31","13,035.34","12,841.31","","1.36%"
"2023-3-20","12,841.31","12,894.12","12,963.67","12,825.95","","-0.41%"
"2023-3-17","12,894.12","12,920.16","13,112.69","12,854.73","","-0.20%"
"2023-3-16","12,920.16","12,998.04","13,033.40","12,879.06","","-0.60%"
"2023-3-15","12,998.04","12,995.57","13,131.07","12,989.88","","0.02%"
"2023-3-14","12,995.57","13,079.91","13,081.46","12,904.99","","-0.64%"
"2023-3-13","13,079.91","12,965.40","13,110.60","12,958.18","","0.88%"
"2023-3-10","12,965.40","13,118.81","13,118.81","12,963.96","","-1.17%"
"2023-3-9","13,118.81","13,199.16","13,234.03","13,054.56","","-0.61%"
"2023-3-8","13,199.16","13,305.08","13,305.08","13,139.01","","-0.80%"
"2023-3-7","13,305.08","13,462.30","13,543.80","13,294.86","","-1.17%"
"2023-3-6","13,462.30","13,571.20","13,571.20","13,394.94","","-0.80%"
"2023-3-3","13,571.20","13,529.41","13,619.13","13,462.79","","0.31%"
"2023-3-2","13,529.41","13,573.24","13,595.24","13,504.71","","-0.32%"
"2023-3-1","13,573.24","13,390.51","13,617.28","13,355.69","","1.36%"
"2023-2-28","13,390.51","13,339.02","13,427.60","13,253.50","","0.39%"
"2023-2-27","13,339.02","13,355.63","13,405.24","13,269.56","","-0.12%"
"2023-2-24","13,355.63","13,548.67","13,549.13","13,327.65","","-1.42%"
"2023-2-23","13,548.67","13,561.58","13,668.04","13,495.70","","-0.10%"
"2023-2-22","13,561.58","13,713.57","13,713.57","13,545.43","","-1.11%"
"2023-2-21","13,713.57","13,710.91","13,741.16","13,627.84","","0.02%"
"2023-2-20","13,710.91","13,401.76","13,719.49","13,374.24","","2.31%"
"2023-2-17","13,401.76","13,591.18","13,661.41","13,391.91","","-1.39%"
"2023-2-16","13,591.18","13,619.03","13,793.18","13,507.19","","-0.20%"
"2023-2-15","13,619.03","13,724.38","13,761.97","13,593.15","","-0.77%"
"2023-2-14","13,724.38","13,737.28","13,773.09","13,663.38","","-0.09%"
"2023-2-13","13,737.28","13,589.25","13,769.47","13,533.97","","1.09%"
"2023-2-10","13,589.25","13,673.64","13,673.64","13,552.91","","-0.62%"
"2023-2-9","13,673.64","13,505.84","13,696.25","13,472.71","","1.24%"
"2023-2-8","13,505.84","13,561.40","13,633.57","13,490.04","","-0.41%"
"2023-2-7","13,561.40","13,542.66","13,626.69","13,518.58","","0.14%"
"2023-2-6","13,542.66","13,747.93","13,747.93","13,441.96","","-1.49%"
"2023-2-3","13,747.93","13,929.28","13,929.28","13,647.87","","-1.30%"
"2023-2-2","13,929.28","13,977.33","14,021.20","13,863.59","","-0.34%"
"2023-2-1","13,977.33","13,885.97","13,977.33","13,791.37","","0.66%"
"2023-1-31","13,885.97","14,065.15","14,164.11","13,869.28","","-1.27%"
"2023-1-30","14,065.15","13,958.40","14,307.43","13,958.40","","0.76%"
"2023-1-20","13,958.40","13,906.53","14,027.34","13,906.53","","0.37%"
"2023-1-19","13,906.53","13,885.92","13,920.12","13,757.14","","0.15%"
"2023-1-18","13,885.92","13,935.75","14,025.51","13,871.40","","-0.36%"
"2023-1-17","13,935.75","14,001.55","14,008.33","13,875.37","","-0.47%"
"2023-1-16","14,001.55","13,794.93","14,143.36","13,794.47","","1.50%"
"2023-1-13","13,794.93","13,544.32","13,794.93","13,544.32","","1.85%"
"2023-1-12","13,544.32","13,531.78","13,605.11","13,498.54","","0.09%"
"2023-1-11","13,531.78","13,521.65","13,625.57","13,471.46","","0.07%"
"2023-1-10","13,521.65","13,506.95","13,581.39","13,457.56","","0.11%"
"2023-1-9","13,506.95","13,376.91","13,535.94","13,376.91","","0.97%"
"2023-1-6","13,376.91","13,331.23","13,428.47","13,297.74","","0.34%"
"2023-1-5","13,331.23","13,009.41","13,358.54","13,009.41","","2.47%"
"2023-1-4","13,009.41","12,976.97","13,059.70","12,919.42","","0.25%"
"2023-1-3","12,976.97","13,004.11","13,004.17","12,808.25","","-0.21%"
"2022-12-30","13,004.11","12,928.41","13,064.08","12,928.41","","0.59%"
"2022-12-29","12,928.41","13,016.72","13,016.72","12,847.18","","-0.68%"
"2022-12-28","13,016.72","13,027.31","13,050.51","12,912.30","","-0.08%"
"2022-12-27","13,027.31","12,869.82","13,074.44","12,869.82","","1.22%"
"2022-12-26","12,869.82","12,916.50","12,961.57","12,852.49","","-0.36%"
"2022-12-23","12,916.50","12,928.63","12,985.84","12,806.25","","-0.09%"
"2022-12-22","12,928.63","12,840.42","13,062.81","12,840.42","","0.69%"
"2022-12-21","12,840.42","12,777.33","12,887.59","12,777.33","","0.49%"
"2022-12-20","12,777.33","13,063.17","13,063.17","12,694.30","","-2.19%"
"2022-12-19","13,063.17","13,228.81","13,298.56","13,012.07","","-1.25%"
"2022-12-16","13,228.81","13,170.40","13,231.92","13,101.32","","0.44%"
"2022-12-15","13,170.40","13,184.67","13,256.98","13,068.49","","-0.11%"
"2022-12-14","13,184.67","13,104.67","13,231.37","13,030.45","","0.61%"
"2022-12-13","13,104.67","13,086.19","13,167.26","13,059.46","","0.14%"
"2022-12-12","13,086.19","13,280.30","13,280.30","13,071.49","","-1.46%"
"2022-12-9","13,280.30","13,099.59","13,300.03","13,048.80","","1.38%"
"2022-12-8","13,099.59","13,078.98","13,139.75","13,021.17","","0.16%"
"2022-12-7","13,078.98","13,087.63","13,259.28","13,037.29","","-0.07%"
"2022-12-6","13,087.63","12,954.42","13,186.70","12,873.28","","1.03%"
"2022-12-5","12,954.42","12,699.95","12,964.96","12,699.95","","2.00%"
"2022-12-2","12,699.95","12,778.19","12,791.80","12,678.78","","-0.61%"
"2022-12-1","12,778.19","12,602.06","13,014.33","12,602.06","","1.40%"
"2022-11-30","12,602.06","12,557.58","12,642.90","12,491.78","","0.35%"
"2022-11-29","12,557.58","12,093.45","12,578.03","12,093.45","","3.84%"
"2022-11-28","12,093.45","12,240.59","12,240.59","11,833.19","","-1.20%"
"2022-11-25","12,240.59","12,135.78","12,292.47","12,087.24","","0.86%"
"2022-11-24","12,135.78","12,212.22","12,325.03","12,118.41","","-0.63%"
"2022-11-23","12,212.22","12,195.31","12,293.90","12,135.78","","0.14%"
"2022-11-22","12,195.31","12,131.48","12,326.58","12,092.75","","0.53%"
"2022-11-21","12,131.48","12,269.57","12,269.57","12,000.52","","-1.13%"
"2022-11-18","12,269.57","12,296.42","12,394.56","12,247.34","","-0.22%"
"2022-11-17","12,296.42","12,418.61","12,418.61","12,188.32","","-0.98%"
"2022-11-16","12,418.61","12,490.61","12,545.15","12,396.17","","-0.58%"
"2022-11-15","12,490.61","12,294.14","12,536.91","12,202.98","","1.60%"
"2022-11-14","12,294.14","12,263.11","12,533.37","12,263.11","","0.25%"
"2022-11-11","12,263.11","11,866.62","12,380.04","11,866.62","","3.34%"
"2022-11-10","11,866.62","11,912.85","11,913.43","11,735.95","","-0.39%"
"2022-11-9","11,912.85","12,045.04","12,087.20","11,886.11","","-1.10%"
"2022-11-8","12,045.04","12,146.94","12,210.35","11,957.78","","-0.84%"
"2022-11-7","12,146.94","12,085.44","12,206.35","11,988.23","","0.51%"
"2022-11-4","12,085.44","11,657.16","12,160.16","11,641.48","","3.67%"
"2022-11-3","11,657.16","11,808.33","11,808.33","11,595.65","","-1.28%"
"2022-11-2","11,808.33","11,687.67","11,917.14","11,584.35","","1.03%"
"2022-11-1","11,687.67","11,225.29","11,691.79","11,225.29","","4.12%"
"2022-10-31","11,225.29","11,369.43","11,393.87","11,205.55","","-1.27%"
"2022-10-28","11,369.43","11,620.96","11,620.96","11,348.74","","-2.16%"
"2022-10-27","11,620.96","11,798.14","11,903.22","11,620.96","","-1.50%"
"2022-10-26","11,798.14","11,822.81","12,001.59","11,756.62","","-0.21%"
"2022-10-25","11,822.81","11,853.17","11,983.40","11,740.21","","-0.26%"
"2022-10-24","11,853.17","12,338.14","12,338.14","11,813.28","","-3.93%"
"2022-10-21","12,338.14","12,398.75","12,431.24","12,267.90","","-0.49%"
"2022-10-20","12,398.75","12,496.43","12,556.83","12,331.87","","-0.78%"
"2022-10-19","12,496.43","12,736.79","12,755.36","12,496.43","","-1.89%"
"2022-10-18","12,736.79","12,762.83","12,886.33","12,711.75","","-0.20%"
"2022-10-17","12,762.83","12,820.09","12,820.48","12,638.78","","-0.45%"
"2022-10-14","12,820.09","12,521.52","12,900.68","12,521.52","","2.38%"
"2022-10-13","12,521.52","12,705.78","12,705.78","12,505.34","","-1.45%"
"2022-10-12","12,705.78","12,631.27","12,706.90","12,354.45","","0.59%"
"2022-10-11","12,631.27","12,587.66","12,672.70","12,564.76","","0.35%"
"2022-10-10","12,587.66","12,908.11","12,928.31","12,571.27","","-2.48%"
"2022-9-30","12,908.11","12,956.29","13,046.03","12,880.27","","-0.37%"
"2022-9-29","12,956.29","12,964.48","13,109.20","12,898.57","","-0.06%"
"2022-9-28","12,964.48","13,082.45","13,086.47","12,945.99","","-0.90%"
"2022-9-27","13,082.45","12,904.90","13,097.07","12,844.21","","1.38%"
"2022-9-26","12,904.90","12,896.28","13,062.44","12,801.52","","0.07%"
"2022-9-23","12,896.28","12,880.04","12,991.00","12,826.19","","0.13%"
"2022-9-22","12,880.04","12,989.24","12,989.24","12,816.93","","-0.84%"
"2022-9-21","12,989.24","13,124.80","13,124.80","12,954.47","","-1.03%"
"2022-9-20","13,124.80","13,125.67","13,202.91","13,090.01","","-0.01%"
"2022-9-19","13,125.67","13,069.40","13,219.31","13,034.92","","0.43%"
"2022-9-16","13,069.40","13,354.66","13,354.66","13,069.40","","-2.14%"
"2022-9-15","13,354.66","13,377.43","13,484.07","13,284.04","","-0.17%"
"2022-9-14","13,377.43","13,534.16","13,534.16","13,327.25","","-1.16%"
"2022-9-13","13,534.16","13,416.87","13,583.48","13,413.24","","0.87%"
"2022-9-9","13,416.87","13,195.08","13,445.70","13,195.08","","1.68%"
"2022-9-8","13,195.08","13,231.82","13,293.45","13,189.01","","-0.28%"
"2022-9-7","13,231.82","13,275.49","13,275.49","13,170.55","","-0.33%"
"2022-9-6","13,275.49","13,225.33","13,302.60","13,174.61","","0.38%"
"2022-9-5","13,225.33","13,297.61","13,297.61","13,104.82","","-0.54%"
"2022-9-2","13,297.61","13,385.13","13,430.99","13,231.75","","-0.65%"
"2022-9-1","13,385.13","13,572.86","13,572.86","13,383.66","","-1.38%"
"2022-8-31","13,572.86","13,427.71","13,649.40","13,328.58","","1.08%"
"2022-8-30","13,427.71","13,471.13","13,492.01","13,304.30","","-0.32%"
"2022-8-29","13,471.13","13,602.31","13,602.31","13,416.71","","-0.96%"
"2022-8-26","13,602.31","13,594.83","13,671.56","13,575.87","","0.06%"
"2022-8-25","13,594.83","13,422.25","13,606.56","13,382.22","","1.29%"
"2022-8-24","13,422.25","13,592.12","13,651.22","13,414.92","","-1.25%"
"2022-8-23","13,592.12","13,692.80","13,717.92","13,529.51","","-0.74%"
"2022-8-22","13,692.80","13,610.28","13,739.02","13,544.92","","0.61%"
"2022-8-19","13,610.28","13,643.88","13,703.24","13,595.28","","-0.25%"
"2022-8-18","13,643.88","13,795.44","13,795.44","13,601.19","","-1.10%"
"2022-8-17","13,795.44","13,644.42","13,822.44","13,567.83","","1.11%"
"2022-8-16","13,644.42","13,659.01","13,754.89","13,623.74","","-0.11%"
"2022-8-15","13,659.01","13,709.38","13,799.06","13,635.56","","-0.37%"
"2022-8-12","13,709.38","13,662.83","13,730.53","13,588.65","","0.34%"
"2022-8-11","13,662.83","13,391.55","13,669.65","13,391.55","","2.03%"
"2022-8-10","13,391.55","13,567.52","13,573.43","13,325.79","","-1.30%"
"2022-8-9","13,567.52","13,561.58","13,611.34","13,507.61","","0.04%"
"2022-8-8","13,561.58","13,632.03","13,632.37","13,522.67","","-0.52%"
"2022-8-5","13,632.03","13,510.03","13,649.82","13,456.92","","0.90%"
"2022-8-4","13,510.03","13,360.06","13,515.82","13,360.06","","1.12%"
"2022-8-3","13,360.06","13,509.34","13,640.60","13,333.53","","-1.11%"
"2022-8-2","13,509.34","13,730.92","13,730.92","13,406.17","","-1.61%"
"2022-8-1","13,730.92","13,786.21","13,797.96","13,730.92","","0.09%"
"2022-7-29","13,719.25","13,907.06","13,991.77","13,679.86","","-1.35%"
"2022-7-28","13,907.06","13,926.10","14,091.77","13,900.47","","-0.14%"
"2022-7-27","13,926.10","14,070.89","14,070.89","13,906.40","","-1.03%"
"2022-7-26","14,070.89","13,992.17","14,127.57","13,992.17","","0.56%"
"2022-7-25","13,992.17","14,041.26","14,041.26","13,938.47","","-0.35%"
"2022-7-22","14,041.26","13,974.13","14,158.61","13,947.58","","0.48%"
"2022-7-21","13,974.13","14,165.75","14,165.75","13,964.02","","-1.35%"
"2022-7-20","14,165.75","14,143.57","14,252.37","14,131.78","","0.16%"
"2022-7-19","14,143.57","14,233.28","14,233.58","14,028.12","","-0.63%"
"2022-7-18","14,233.28","14,094.98","14,264.98","13,987.95","","0.98%"
"2022-7-15","14,094.98","14,309.81","14,439.11","14,094.98","","-1.50%"
"2022-7-14","14,309.81","14,361.97","14,406.65","14,188.05","","-0.36%"
"2022-7-13","14,361.97","14,330.56","14,440.22","14,262.70","","0.22%"
"2022-7-12","14,330.56","14,470.37","14,507.09","14,251.01","","-0.97%"
"2022-7-11","14,470.37","14,733.38","14,733.38","14,396.95","","-1.79%"
"2022-7-8","14,733.38","14,738.77","14,880.82","14,724.67","","-0.04%"
"2022-7-7","14,738.77","14,699.95","14,807.89","14,604.33","","0.26%"
"2022-7-6","14,699.95","14,958.67","14,958.67","14,612.56","","-1.73%"
"2022-7-5","14,958.67","14,951.51","15,113.02","14,805.92","","0.05%"
"2022-7-4","14,951.51","14,893.89","14,955.88","14,764.44","","0.39%"
"2022-7-1","14,893.89","14,973.86","15,032.47","14,825.10","","-0.53%"
"2022-6-30","14,973.86","14,731.95","15,102.11","14,697.22","","1.64%"
"2022-6-29","14,731.95","14,918.39","14,918.39","14,682.03","","-1.25%"
"2022-6-28","14,918.39","14,806.09","14,952.81","14,693.32","","0.76%"
"2022-6-27","14,806.09","14,632.72","14,924.02","14,632.72","","1.18%"
"2022-6-24","14,632.72","14,410.10","14,654.65","14,410.10","","1.54%"
"2022-6-23","14,410.10","14,176.55","14,410.10","14,176.55","","1.65%"
"2022-6-22","14,176.55","14,336.33","14,379.34","14,168.54","","-1.11%"
"2022-6-21","14,336.33","14,324.21","14,432.83","14,220.19","","0.08%"
"2022-6-20","14,324.21","14,285.22","14,472.27","14,234.04","","0.27%"
"2022-6-17","14,285.22","14,040.12","14,325.19","13,952.63","","1.75%"
"2022-6-16","14,040.12","14,158.64","14,248.42","14,020.54","","-0.84%"
"2022-6-15","14,158.64","13,945.82","14,379.47","13,939.97","","1.53%"
"2022-6-14","13,945.82","13,798.50","13,951.65","13,628.62","","1.07%"
"2022-6-13","13,798.50","14,100.30","14,100.30","13,704.25","","-2.14%"
"2022-6-10","14,100.30","13,877.97","14,118.20","13,760.88","","1.60%"
"2022-6-9","13,877.97","14,012.39","14,058.13","13,846.58","","-0.96%"
"2022-6-8","14,012.39","13,836.71","14,012.39","13,808.60","","1.27%"
"2022-6-7","13,836.71","13,733.16","13,900.15","13,681.49","","0.75%"
"2022-6-6","13,733.16","13,514.18","13,737.83","13,405.68","","1.62%"
"2022-6-2","13,514.18","13,560.12","13,560.12","13,470.60","","-0.34%"
"2022-6-1","13,560.12","13,593.74","13,603.13","13,490.80","","-0.25%"
"2022-5-31","13,593.74","13,383.47","13,614.33","13,337.97","","1.57%"
"2022-5-30","13,383.47","13,261.36","13,440.84","13,261.36","","0.92%"
"2022-5-27","13,261.36","13,168.64","13,421.46","13,168.64","","0.70%"
"2022-5-26","13,168.64","13,196.89","13,259.09","13,045.60","","-0.21%"
"2022-5-25","13,196.89","13,150.69","13,216.87","13,108.76","","0.35%"
"2022-5-24","13,150.69","13,396.57","13,413.38","13,147.11","","-1.84%"
"2022-5-23","13,396.57","13,528.05","13,549.12","13,330.84","","-0.97%"
"2022-5-20","13,528.05","13,202.07","13,535.25","13,200.10","","2.47%"
"2022-5-19","13,202.07","13,246.39","13,246.39","13,064.28","","-0.33%"
"2022-5-18","13,246.39","13,330.40","13,362.84","13,137.27","","-0.63%"
"2022-5-17","13,330.40","13,159.33","13,340.47","13,158.39","","1.30%"
"2022-5-16","13,159.33","13,296.03","13,378.62","13,112.73","","-1.03%"
"2022-5-13","13,296.03","13,153.70","13,347.41","13,153.70","","1.08%"
"2022-5-12","13,153.70","13,230.77","13,249.61","13,108.07","","-0.58%"
"2022-5-11","13,230.77","13,045.56","13,367.97","13,018.39","","1.42%"
"2022-5-10","13,045.56","12,942.53","13,108.55","12,661.61","","0.80%"
"2022-5-9","12,942.53","13,103.98","13,103.98","12,853.52","","-1.23%"
"2022-5-6","13,103.98","13,463.92","13,463.92","13,083.55","","-2.67%"
"2022-5-5","13,463.92","13,516.30","13,607.70","13,412.46","","-0.39%"
"2022-4-29","13,516.30","13,365.55","13,573.75","13,193.47","","1.13%"
"2022-4-28","13,365.55","13,222.45","13,401.76","13,166.61","","1.08%"
"2022-4-27","13,222.45","12,956.29","13,222.45","12,914.34","","2.05%"
"2022-4-26","12,956.29","12,904.25","13,186.62","12,873.10","","0.40%"
"2022-4-25","12,904.25","13,508.74","13,508.74","12,897.06","","-4.47%"
"2022-4-22","13,508.74","13,397.62","13,570.12","13,270.36","","0.83%"
"2022-4-21","13,397.62","13,552.71","13,629.02","13,327.90","","-1.14%"
"2022-4-20","13,552.71","13,724.22","13,736.30","13,517.18","","-1.25%"
"2022-4-19","13,724.22","13,811.12","13,913.11","13,645.00","","-0.63%"
"2022-4-18","13,811.12","13,982.81","13,982.81","13,717.35","","-1.23%"
"2022-4-15","13,982.81","13,999.03","14,053.26","13,873.92","","-0.12%"
"2022-4-14","13,999.03","13,822.16","14,100.03","13,822.16","","1.28%"
"2022-4-13","13,822.16","13,872.31","13,993.69","13,759.92","","-0.36%"
"2022-4-12","13,872.31","13,569.10","13,875.13","13,521.64","","2.23%"
"2022-4-11","13,569.10","13,931.72","13,931.72","13,514.83","","-2.60%"
"2022-4-8","13,931.72","13,851.08","13,960.51","13,795.18","","0.58%"
"2022-4-7","13,851.08","13,968.18","14,037.56","13,804.69","","-0.84%"
"2022-4-6","13,968.18","14,009.59","14,020.11","13,874.13","","-0.30%"
"2022-4-1","14,009.59","13,750.58","14,062.54","13,666.44","","1.88%"
"2022-3-31","13,750.58","13,803.33","13,803.33","13,685.78","","-0.38%"
"2022-3-30","13,803.33","13,389.73","13,803.33","13,389.73","","3.09%"
"2022-3-29","13,389.73","13,420.67","13,535.63","13,363.27","","-0.23%"
"2022-3-28","13,420.67","13,529.79","13,535.29","13,205.68","","-0.81%"
"2022-3-25","13,529.79","13,788.97","13,815.15","13,523.96","","-1.88%"
"2022-3-24","13,788.97","13,843.50","13,851.77","13,672.12","","-0.39%"
"2022-3-23","13,843.50","13,746.68","13,890.87","13,712.47","","0.70%"
"2022-3-22","13,746.68","13,725.45","13,831.51","13,672.74","","0.15%"
"2022-3-21","13,725.45","13,792.44","13,873.55","13,633.64","","-0.49%"
"2022-3-18","13,792.44","13,624.35","13,854.09","13,491.25","","1.23%"
"2022-3-17","13,624.35","13,322.30","13,828.43","13,322.30","","2.27%"
"2022-3-16","13,322.30","12,712.98","13,369.17","12,641.87","","4.79%"
"2022-3-15","12,712.98","13,363.62","13,363.62","12,712.98","","-4.87%"
"2022-3-14","13,363.62","13,846.46","13,846.46","13,363.62","","-3.49%"
"2022-3-11","13,846.46","13,829.96","13,891.19","13,445.54","","0.12%"
"2022-3-10","13,829.96","13,644.96","13,981.10","13,644.96","","1.36%"
"2022-3-9","13,644.96","13,722.87","13,865.62","13,170.00","","-0.57%"
"2022-3-8","13,722.87","13,904.27","14,057.60","13,661.36","","-1.30%"
